Environment,SarCategory,Response,date,LocationFindLocationLatitude,LocationFindLocationLongitude
Land,Cat1,SAROP,2017-07-01,-41.588071,173.303887
Land,Cat1,SAROP,2014-09-01,-38.9639173,175.8019801
Marine,Cat1,SAROP,2018-02-01,-36.905531,174.861556
Land,Cat1,SAROP,2012-06-01,-38.3691683,178.3166627
Marine,Cat1,SAROP,2014-12-01,-41.332667,174.833833
Land,Cat1,SAROP,2016-12-01,-39.1336239,175.6545265
Land,Cat1,SAROP,2013-06-01,-43.1500209,171.8702513
Marine,Cat1,SAROP,2013-06-01,-36.6016332,174.7107518
Land,Cat1,SAROP,2013-06-01,-43.62556475,170.8655765
Land,Cat1,SAROP,2012-08-01,-41.46022,175.10008
Land,Cat1,SAROP,2014-12-01,-38.7989626,175.9864199
Marine,Cat1,SAROP,2011-01-01,-41.07365505,174.7875906
Land,Cat1,SAROP,2019-03-01,-40.957833,173.0355
Land,Cat1,SAROP,2017-12-01,-37.229951,175.889563
Land,Cat1,SAROP,2015-11-01,-45.14369,168.812047
Land,Cat1,SAROP,2015-01-01,-38.154462,176.2445205
Land,Cat1,SAROP,2017-06-01,-40.0544504,176.0366196
Land,Cat1,SAROP,2015-06-01,-38.3024676,174.9542892
Land,Cat1,SAROP,2010-12-01,-42.26424371,171.3680062
Land,Cat1,SAROP,2011-09-01,-40.87685196,174.9938205
Land,Cat2,SAROP,2013-01-01,-41.7476677,171.5116618
Land,Cat1,SAROP,2018-07-01,-39.519568,176.885094
Marine,Cat1,SAROP,2018-02-01,-34.957122,173.475673
Land,Cat1,SAROP,2018-09-01,-41.27351,174.778132
Land,Cat1,SAROP,2012-05-01,-39.4939884,176.920227
Land,Cat1,SAROP,2015-10-01,-43.1342017,171.7215851
Land,Cat2,SAROP,2013-03-01,-44.6121694,168.4255004
Land,Cat1,SAROP,2011-10-01,-37.0240829,175.8732777
Land,Cat1,SAROP,2014-02-01,-44.432063,169.9979814
Land,Cat1,SAROP,2015-01-01,-41.11647,174.3754368
Land,Cat1,SAROP,2013-10-01,-36.8630043,174.6153351
Land,Cat1,SAROP,2015-10-01,-37.0295402,175.5008133
Land,Cat1,SAROP,2016-09-01,-36.465326,174.6261724
Marine,Cat1,SAROP,2011-04-01,-36.70239758,175.0079282
Land,Cat1,SAROP,2014-12-01,-36.9772028,174.9216293
Marine,Cat1,SAROP,2015-12-01,-41.331322,174.769853
Land,Cat1,SAROP,2011-12-01,-37.01581036,174.602716
Land,Cat1,SAROP,2012-07-01,-37.80981168,176.1231501
Land,Cat1,SAROP,2018-11-01,-36.9509922,174.6586658
Marine,Cat1,SAROP,2018-01-01,-36.775732,174.783112
Land,Cat1,SAROP,2013-09-01,-41.5138586,173.9614783
Land,Cat1,SAROP,2013-06-01,-43.12880021,172.3374808
Land,Cat1,SAROP,2018-04-01,-38.142868,176.224237
Land,Cat1,SAROP,2017-10-01,-41.714432,172.13518
Land,Cat1,SAROP,2015-09-01,-38.6910038,176.0720205
Land,Cat1,SAROP,2017-03-01,-36.777803,174.655888
Land,Cat1,SAROP,2018-07-01,-36.830753,174.606751
Land,Cat1,SAROP,2013-02-01,-39.69451909,176.2769564
Land,Cat1,SAROP,2012-09-01,-36.0008366,174.711667
Land,Cat1,SAROP,2013-04-01,-38.20227971,176.3282172
Land,Cat1,SAROP,2016-02-01,-37.7781347,175.2700903
Land,Cat1,SAROP,2011-11-01,-41.2869987,174.8291678
Land,Cat2,SAROP,2017-10-01,-44.568003,167.986001
Marine,Cat1,SAROP,2018-07-01,-37.79129,174.883106
Land,Cat1,SAROP,2013-12-01,-41.2974927,174.8920804
Land,Cat1,SAROP,2010-11-01,-43.58382182,172.7802122
Land,Cat1,SAROP,2016-10-01,-39.4838014,176.8913292
Land,Cat1,SAROP,2012-02-01,-36.89373699,174.6761105
Land,Cat1,SAROP,2011-05-01,-43.73774027,170.0959787
Land,Cat1,SAROP,2011-08-01,-38.15217,175.6486635
Land,Cat1,SAROP,2011-08-01,-45.87203427,170.3468561
Land,Cat1,SAROP,2018-03-01,-45.888518,170.482208
Land,Cat1,SAROP,2011-12-01,-37.9944258,175.5784746
Land,Cat2,SAROP,2018-05-01,-43.315542,171.859154
Land,Cat1,SAROP,2019-01-01,-39.288889,174.0825
Land,Cat1,SAROP,2018-12-01,-43.390121,172.70553
Land,Cat1,SAROP,2010-07-01,-39.27267649,176.4462036
Land,Cat1,SAROP,2019-01-01,-37.619127,176.154099
Land,Cat1,SAROP,2017-10-01,-43.061705,173.077947
Land,Cat1,SAROP,2011-10-01,-39.10759437,175.6522425
Marine,Cat1,SAROP,2011-10-01,-41.2626673,174.9086697
Land,Cat1,SAROP,2018-01-01,-43.290811,171.477668
Land,Cat1,SAROP,2010-12-01,-35.169739,173.123417
Land,Cat1,SAROP,2016-03-01,-37.8007997,174.8334911
Land,Cat1,SAROP,2011-11-01,-43.88673509,170.0583071
Land,Cat1,SAROP,2016-04-01,-43.678603,170.106659
Land,Cat1,SAROP,2018-07-01,-40.646667,175.489997
Land,Cat1,SAROP,2010-12-01,-43.57709729,172.7192395
Land,Cat1,SAROP,2013-09-01,-43.1979075,171.7433087
Land,Cat1,SAROP,2016-01-01,-40.689938,175.144083
Land,Cat1,SAROP,2017-03-01,-41.29583,174.776935
Marine,Cat1,SAROP,2018-01-01,-41.287678,174.80486
Marine,Cat1,SAROP,2013-02-01,-36.9298098,175.4297797
Land,Cat1,SAROP,2013-03-01,-41.3838931,174.8513869
Marine,Cat1,SAROP,2011-05-01,-37.06666875,175.499997
Land,Cat1,SAROP,2012-09-01,-38.4093322,176.2248336
Land,Cat1,SAROP,2013-03-01,-43.13868343,172.8103285
Land,Cat1,SAROP,2017-10-01,-36.886629,174.701864
Land,Cat1,SAROP,2015-09-01,-37.777003,174.861855
Land,Cat1,SAROP,2016-08-01,-36.773435,174.677248
Land,Cat1,SAROP,2016-08-01,-38.1745489,176.0484825
Marine,Cat1,SAROP,2016-08-01,-36.4930042,174.7171673
Marine,Cat1,SAROP,2011-07-01,-36.8500018,174.8166722
Marine,Cat1,SAROP,2018-11-01,-36.837651,174.749861
Land,Cat1,SAROP,2015-04-01,-44.378773,171.2476467
Land,Cat1,SAROP,2017-10-01,-36.826841,174.425835
Land,Cat1,SAROP,2016-01-01,-43.3189539,172.6575837
Land,Cat2,SAROP,2016-01-01,-39.3115053,176.1919398
Land,Cat1,SAROP,2014-09-01,-44.8780903,169.1827016
Land,Cat1,SAROP,2014-04-01,-41.2423112,174.8977667
Land,Cat1,SAROP,2018-03-01,-39.102898,175.651974
Land,Cat1,SAROP,2014-01-01,-40.9886728,173.0273432
Marine,Cat1,SAROP,2016-10-01,-41.317691,174.829298
Land,Cat1,SAROP,2015-09-01,-43.473053,171.932998
Land,Cat1,SAROP,2016-01-01,-38.1612453,174.6551066
Land,Cat1,SAROP,2018-06-01,-37.593243,176.038967
Land,Cat1,SAROP,2017-09-01,-37.76621,175.285152
Land,Cat1,SAROP,2018-01-01,-38.924504,174.192114
Land,Cat1,SAROP,2013-10-01,-36.8696739,174.6298914
Land,Cat1,SAROP,2017-12-01,-37.697685,176.174784
Land,Cat1,SAROP,2017-02-01,-38.811846,177.051303
Marine,Cat1,SAROP,2013-05-01,-41.2804973,174.8004964
Land,Cat1,SAROP,2013-03-01,-39.13533094,175.6484018
Land,Cat1,SAROP,2012-01-01,-41.2535023,174.8666648
Marine,Cat1,SAROP,2012-01-01,-40.7946237,173.9577701
Land,Cat1,SAROP,2018-07-01,-38.142868,176.224237
Land,Cat1,SAROP,2019-01-01,-44.2595977,169.1816619
Land,Cat1,SAROP,2011-04-01,-37.24492131,175.9326614
Land,Cat1,SAROP,2016-12-01,-39.281837,175.568435
Land,Cat1,SAROP,2011-05-01,-37.40043295,175.6706987
Marine,Cat1,SAROP,2016-10-01,-36.820422,174.724951
Land,Cat1,SAROP,2017-09-01,-43.678025,172.772276
Land,Cat2,SAROP,2011-09-01,-39.0454,176.0545
Land,Cat1,SAROP,2014-12-01,-39.1014452,175.647306
Marine,Cat1,SAROP,2012-10-01,-37.0017013,175.8518963
Marine,Cat1,SAROP,2019-04-01,-36.8772281,175.0203767
Marine,Cat1,SAROP,2019-01-01,-37.773243,176.52673
Land,Cat1,SAROP,2016-12-01,-38.1516559,176.2583264
Marine,Cat1,SAROP,2012-09-01,-38.7197807,175.9840042
Land,Cat1,SAROP,2011-01-01,-44.41024068,169.3075611
Land,Cat1,SAROP,2019-04-01,-42.9442615,171.5636156
Marine,Cat1,SAROP,2016-07-01,-36.705325,174.753654
Land,Cat1,SAROP,2016-02-01,-38.679087,178.008649
Land,Cat1,SAROP,2012-07-01,-40.87301527,175.232162
Marine,Cat1,SAROP,2018-12-01,-41.344337,174.772828
Land,Cat1,SAROP,2017-11-01,-41.21083,174.974946
Marine,Cat1,SAROP,2014-11-01,-38.1268184,176.2514728
Land,Cat1,SAROP,2016-01-01,-37.185497,175.898429
Land,Cat1,SAROP,2014-01-01,-35.5621512,174.4982363
Marine,Cat1,SAROP,2012-01-01,-43.9634077,170.5194553
Land,Cat1,SAROP,2015-02-01,-39.2362192,175.5546968
Land,Cat1,SAROP,2014-12-01,-46.562738,168.680708
Land,Cat1,SAROP,2014-09-01,-42.3445062,171.887312
Land,Cat1,SAROP,2017-12-01,-41.243467,174.790804
Land,Cat1,SAROP,2018-01-01,-39.099501,175.648006
Land,Cat1,SAROP,2018-01-01,-36.068181,173.954145
Land,Cat1,SAROP,2014-03-01,-44.6996015,168.1784164
Land,Cat1,SAROP,2016-08-01,-41.2946577,174.9544596
Land,Cat1,SAROP,2018-09-01,-43.514666,170.206002
Land,Cat1,SAROP,2010-09-01,-35.40961492,173.8689395
Marine,Cat1,SAROP,2013-12-01,-41.2557871,173.8254756
Land,Cat1,SAROP,2014-08-01,-38.8102706,176.9925041
Land,Cat1,SAROP,2015-04-01,-40.049861,179.2093306
Marine,Cat1,SAROP,2011-01-01,-34.46984,172.646542
Land,Cat1,SAROP,2011-11-01,-37.7450866,176.4595563
Land,Cat1,SAROP,2014-09-01,-39.2883134,175.5405562
Land,Cat1,SAROP,2018-05-01,-36.920852,174.767937
Land,Cat1,SAROP,2015-12-01,-39.4595023,173.8328076
Land,Cat1,SAROP,2015-12-01,-45.9111818,170.5588547
Land,Cat1,SAROP,2013-01-01,-41.09530568,175.034788
Land,Cat1,SAROP,2014-01-01,-44.664629,169.1526078
Land,Cat1,SAROP,2013-01-01,-43.56587676,172.5981496
Land,Cat1,SAROP,2018-12-01,-44.8588293,168.4157164
Land,Cat1,SAROP,2015-02-01,-43.5795591,172.7976916
Land,Cat1,SAROP,2015-05-01,-43.8252711,169.5927311
Land,Cat1,SAROP,2017-04-01,-41.349917,174.7724
Land,Cat1,SAROP,2015-01-01,-36.9309684,174.5419811
Land,Cat1,SAROP,2017-03-01,-41.3631552,173.3497082
Land,Cat1,SAROP,2018-02-01,-41.339115,173.209124
Land,Cat1,SAROP,2012-01-01,-40.26619076,175.8158356
Land,Cat1,SAROP,2014-01-01,-40.8342031,175.06332
Land,Cat1,SAROP,2017-09-01,-43.192203,172.336008
Land,Cat1,SAROP,2018-11-01,-45.828435,170.622222
Land,Cat1,SAROP,2015-04-01,-44.428549,168.6932693
Land,Cat1,SAROP,2015-03-01,-40.874018,175.064096
Land,Cat1,SAROP,2013-03-01,-41.3577488,174.7278488
Land,Cat1,SAROP,2016-03-01,-39.159471,173.820203
Land,Cat1,SAROP,2014-05-01,-41.1959961,173.130003
Land,Cat1,SAROP,2014-12-01,-41.366312,174.850333
Land,Cat1,SAROP,2012-04-01,-37.9299453,176.975203
Land,Cat1,SAROP,2017-12-01,-36.813315,174.947284
Land,Cat1,SAROP,2018-02-01,-36.920657,174.859109
Marine,Cat1,SAROP,2016-10-01,-36.440654,175.15419
Land,Cat1,SAROP,2014-08-01,-43.5176472,171.6572083
Land,Cat1,SAROP,2015-06-01,-42.3350074,172.1829898
Land,Cat1,SAROP,2018-01-01,-44.099999,169.35073
Land,Cat1,SAROP,2014-12-01,-35.9346885,174.4627024
Land,Cat1,SAROP,2012-12-01,-38.6676226,175.4736498
Land,Cat1,SAROP,2015-11-01,-39.5437778,176.8888655
Land,Cat1,SAROP,2018-04-01,-37.130199,175.612117
Land,Cat1,SAROP,2019-02-01,-45.910628,170.535769
Land,Cat1,SAROP,2014-12-01,-45.018644,168.735673
Land,Cat1,SAROP,2017-03-01,-36.969598,174.471257
Land,Cat1,SAROP,2012-05-01,-37.76566129,175.2537484
Land,Cat1,SAROP,2012-11-01,-35.2505013,174.1071663
Land,Cat1,SAROP,2018-06-01,-39.297605,174.064515
Land,Cat1,SAROP,2017-02-01,-41.796246,172.282954
Land,Cat1,SAROP,2018-05-01,-43.67712,171.393547
Land,Cat1,SAROP,2016-06-01,-40.2195623,175.572015
Marine,Cat1,SAROP,2011-08-01,-41.2970024,174.870831
Land,Cat1,SAROP,2018-09-01,-36.784091,175.024569
Land,Cat1,SAROP,2016-11-01,-39.9021105,176.0184747
Land,Cat1,SAROP,2019-01-01,-38.0647047,176.5798349
Marine,Cat1,SAROP,2019-02-01,-40.1685,176.822833
Marine,Cat1,SAROP,2016-07-01,-41.289156,174.78779
Marine,Cat1,SAROP,2017-08-01,-36.600482,174.867911
Land,Cat2,SAROP,2013-07-01,-43.1263485,171.6709143
Land,Cat1,SAROP,2014-10-01,-45.7174134,169.7399746
Land,Cat1,SAROP,2018-12-01,-37.37763,175.860322
Land,Cat1,SAROP,2014-03-01,-42.9584569,171.4506762
Land,Cat1,SAROP,2017-11-01,-36.730181,174.731763
Land,Cat2,SAROP,2012-02-01,-44.4211656,168.0544964
Land,Cat1,SAROP,2017-10-01,-40.026403,175.205062
Land,Cat1,SAROP,2015-11-01,-40.741753,175.112282
Land,Cat2,SAROP,2013-01-01,-38.6333368,175.4911712
Land,Cat1,SAROP,2016-10-01,-40.1835042,175.8673975
Land,Cat1,SAROP,2019-01-01,-41.234448,174.875
Land,Cat1,SAROP,2013-01-01,-43.53515173,172.5872889
Land,Cat1,SAROP,2016-05-01,-38.09023,176.263418
Land,Cat1,SAROP,2015-04-01,-44.681322,168.119213
Land,Cat1,SAROP,2014-10-01,-36.8882514,174.4644338
Land,Cat1,SAROP,2010-10-01,-41.306333,174.884167
Land,Cat1,SAROP,2013-10-01,-44.4286279,168.6939294
Marine,Cat1,SAROP,2018-02-01,-35.754345,174.585688
Land,Cat1,SAROP,2015-02-01,-41.1609049,174.9811097
Land,Cat1,SAROP,2014-02-01,-42.7556552,172.2203423
Land,Cat1,SAROP,2014-12-01,-40.4787474,175.2092297
Marine,Cat1,SAROP,2016-01-01,-41.262417,174.838414
Land,Cat1,SAROP,2011-02-01,-45.48874595,170.7077639
Land,Cat1,SAROP,2014-03-01,-44.79025,167.7840272
Land,Cat1,SAROP,2019-01-01,-36.735333,174.9445
Land,Cat1,SAROP,2016-11-01,-40.7260877,175.3906951
Marine,Cat1,SAROP,2017-06-01,-38.696012,178.070996
Marine,Cat1,SAROP,2011-11-01,-41.3570029,174.7283312
Land,Cat1,SAROP,2012-01-01,-42.24791933,173.8306498
Land,Cat1,SAROP,2012-04-01,-36.07749565,175.3498796
Land,Cat1,SAROP,2015-03-01,-37.0014856,174.5814002
Marine,Cat1,SAROP,2015-08-01,-36.9103605,175.3885126
Land,Cat1,SAROP,2011-05-01,-39.15930909,175.6497756
Land,Cat1,SAROP,2014-04-01,-36.8053712,174.4279586
Land,Cat1,SAROP,2010-07-01,-43.44694137,172.5025159
Land,Cat1,SAROP,2015-09-01,-36.8625117,174.8747368
Land,Cat1,SAROP,2011-01-01,-39.79864688,175.1193258
Land,Cat1,SAROP,2017-03-01,-35.2840888,174.0961544
Land,Cat1,SAROP,2011-02-01,-39.29445387,174.0611985
Land,Cat1,SAROP,2011-11-01,-39.0285021,174.0399963
Land,Cat1,SAROP,2016-02-01,-37.0969424,174.9485372
Land,Cat1,SAROP,2013-06-01,-40.6731907,172.694589
Land,Cat1,SAROP,2011-04-01,-40.27583228,175.2166633
Land,Cat1,SAROP,2015-11-01,-39.110985,175.6524969
Land,Cat1,SAROP,2018-05-01,-38.075355,177.473702
Marine,Cat1,SAROP,2014-01-01,-37.0501752,174.8655469
Land,Cat1,SAROP,2017-12-01,-41.328489,173.263496
Land,Cat1,SAROP,2013-04-01,-41.2381627,174.8920622
Land,Cat1,SAROP,2015-01-01,-37.068958,175.5229581
Land,Cat1,SAROP,2013-12-01,-41.2302093,174.8810709
Marine,Cat1,SAROP,2018-04-01,-36.72667,175.093164
Land,Cat1,SAROP,2014-03-01,-36.7872303,174.776841
Land,Cat2,SAROP,2018-04-01,-44.198831,169.313337
Marine,Cat1,SAROP,2011-05-01,-36.682083,174.753428
Land,Cat1,SAROP,2018-02-01,-41.310146,174.835022
Land,Cat1,SAROP,2012-07-01,-41.00480793,172.8543678
Land,Cat1,SAROP,2013-04-01,-44.45791463,169.3547686
Land,Cat2,SAROP,2012-09-01,-38.9936564,174.2367077
Land,Cat1,SAROP,2014-10-01,-41.331711,174.801862
Land,Cat1,SAROP,2016-04-01,-44.205143,168.596337
Land,Cat1,SAROP,2010-11-01,-37.95827699,175.0437982
Marine,Cat1,SAROP,2016-03-01,-41.360868,174.327917
Land,Cat1,SAROP,2019-03-01,-38.13981,176.253738
Land,Cat1,SAROP,2015-11-01,-41.160889,173.41248
Land,Cat1,SAROP,2016-06-01,-41.5275784,173.302059
Land,Cat1,SAROP,2014-10-01,-43.570516,172.773961
Land,Cat1,SAROP,2015-10-01,-41.976417,172.736538
Land,Cat1,SAROP,2018-09-01,-36.790873,174.859446
Land,Cat1,SAROP,2019-01-01,-41.288206,174.804706
Land,Cat1,SAROP,2018-07-01,-38.69817,176.144982
Land,Cat1,SAROP,2014-01-01,-37.0458148,175.8849118
Land,Cat1,SAROP,2013-08-01,-37.8047136,175.2820004
Land,Cat1,SAROP,2013-12-01,-41.2807177,173.7618454
Land,Cat1,SAROP,2011-10-01,-42.50802793,172.8210713
Land,Cat1,SAROP,2016-01-01,-42.9011674,171.589996
Land,Cat1,SAROP,2015-01-01,-37.8927201,174.7580194
Marine,Cat1,SAROP,2018-02-01,-36.946498,174.693504
Marine,Cat1,SAROP,2016-08-01,-35.2686334,174.127675
Land,Cat1,SAROP,2014-11-01,-43.5841935,172.781499
Marine,Cat1,SAROP,2015-11-01,-41.309923,174.798197
Land,Cat1,SAROP,2018-08-01,-39.176977,175.356043
Marine,Cat1,SAROP,2015-01-01,-36.796273,175.193919
Land,Cat2,SAROP,2013-03-01,-42.7988316,171.3821628
Land,Cat1,SAROP,2010-09-01,-37.82795839,176.3374053
Marine,Cat1,SAROP,2011-10-01,-35.8588314,174.5373335
Land,Cat1,SAROP,2017-07-01,-36.831357,174.743818
Land,Cat1,SAROP,2013-06-01,-41.19055538,174.7302769
Land,Cat1,SAROP,2015-04-01,-46.560247,169.471974
Land,Cat1,SAROP,2018-11-01,-40.5863088,175.4849316
Land,Cat1,SAROP,2012-11-01,-39.90965791,175.0265159
Land,Cat1,SAROP,2015-12-01,-42.953046,171.590233
Land,Cat1,SAROP,2012-07-01,-35.9290961,173.8751201
Land,Cat1,SAROP,2015-10-01,-43.587177,171.529701
Land,Cat1,SAROP,2015-04-01,-37.6343651,176.1155132
Land,Cat1,SAROP,2013-09-01,-41.086668,174.7508348
Marine,Cat1,SAROP,2010-12-01,-41.34933481,174.757664
Land,Cat1,SAROP,2016-07-01,-40.9923062,175.4098014
Land,Cat1,SAROP,2013-05-01,-40.8879998,174.9746658
Land,Cat1,SAROP,2015-04-01,-41.382343,174.646417
Marine,Cat1,SAROP,2017-01-01,-35.161584,174.024545
Land,Cat2,SAROP,2016-11-01,-38.772344,177.095249
Land,Cat1,SAROP,2014-12-01,-37.693006,176.162949
Land,Cat1,SAROP,2011-11-01,-37.7924262,174.8776196
Land,Cat1,SAROP,2013-10-01,-36.9268472,174.6572219
Land,Cat1,SAROP,2018-09-01,-36.881372,174.594898
Land,Cat1,SAROP,2011-12-01,-40.9463309,172.5588324
Land,Cat1,SAROP,2015-04-01,-43.9721701,169.4188329
Land,Cat1,SAROP,2013-10-01,-44.100012,169.4243329
Marine,Cat1,SAROP,2013-12-01,-41.1051656,174.8225035
Land,Cat1,SAROP,2016-03-01,-38.4965281,176.7604334
Land,Cat1,SAROP,2012-10-01,-41.39089691,173.6162465
Land,Cat1,SAROP,2017-12-01,-36.886093,174.778423
Land,Cat1,SAROP,2013-04-01,-45.03337989,168.6429832
Marine,Cat1,SAROP,2012-09-01,-41.29591,174.858611
Land,Cat1,SAROP,2015-04-01,-44.1746278,169.1446272
Land,Cat1,SAROP,2014-01-01,-40.8193371,174.9399968
Land,Cat1,SAROP,2017-02-01,-42.3808681,172.3988247
Land,Cat1,SAROP,2018-02-01,-44.231912,168.833661
Land,Cat1,SAROP,2014-12-01,-39.3711976,174.9083328
Land,Cat1,SAROP,2013-11-01,-45.2731416,170.202946
Land,Cat1,SAROP,2013-10-01,-36.9101753,174.7591601
Marine,Cat1,SAROP,2012-12-01,-38.0723511,174.82558
Land,Cat1,SAROP,2012-01-01,-40.93297924,175.4468367
Land,Cat1,SAROP,2016-10-01,-37.1942984,174.8986053
Land,Cat1,SAROP,2016-02-01,-36.85736,174.708997
Land,Cat1,SAROP,2013-12-01,-36.8979041,174.4446413
Marine,Cat1,SAROP,2010-12-01,-34.58333423,173
Land,Cat1,SAROP,2015-10-01,-36.796932,175.107717
Land,Cat1,SAROP,2010-10-01,-37.669542,176.235126
Marine,Cat1,SAROP,2018-12-01,-36.779463,174.828813
Marine,Cat1,SAROP,2015-01-01,-35.2835786,174.1007109
Land,Cat1,SAROP,2014-10-01,-40.9499978,175.2801952
Land,Cat1,SAROP,2016-05-01,-36.91455,174.7680497
Land,Cat1,SAROP,2014-02-01,-41.0551691,172.8586718
Marine,Cat1,SAROP,2017-09-01,-41.270873,174.858566
Land,Cat1,SAROP,2010-09-01,-41.17375,174.47459
Marine,Cat1,SAROP,2017-01-01,-38.093195,176.2706376
Land,Cat1,SAROP,2014-12-01,-36.724525,175.725366
Land,Cat1,SAROP,2015-02-01,-37.7716699,175.2698131
Land,Cat1,SAROP,2015-10-01,-45.533435,167.931727
Land,Cat1,SAROP,2017-04-01,-37.7941587,175.2825953
Land,Cat1,SAROP,2015-01-01,-35.2039974,174.1146638
Land,Cat1,SAROP,2018-04-01,-37.83699,176.077735
Land,Cat1,SAROP,2016-05-01,-36.8972122,174.7390885
Land,Cat1,SAROP,2018-01-01,-37.072746,174.940663
Marine,Cat1,SAROP,2014-04-01,-41.3622359,174.7163111
Land,Cat1,SAROP,2015-07-01,-36.8692556,174.561023
Marine,Cat1,SAROP,2013-12-01,-41.3037965,174.8104064
Land,Cat1,SAROP,2016-10-01,-42.0199462,172.7502651
Land,Cat1,SAROP,2010-08-01,-37.00073359,174.5619542
Land,Cat1,SAROP,2018-05-01,-43.500596,172.525599
Land,Cat1,SAROP,2012-10-01,-36.95220649,174.4845367
Land,Cat1,SAROP,2015-02-01,-44.6586741,170.9463324
Land,Cat1,SAROP,2018-05-01,-45.90735,170.560222
Land,Cat2,SAROP,2013-12-01,-37.5883347,176.1109988
Land,Cat1,SAROP,2017-03-01,-42.5613354,171.1263305
Land,Cat1,SAROP,2012-04-01,-38.7198314,176.038998
Land,Cat1,SAROP,2013-11-01,-44.7270197,168.1705019
Land,Cat1,SAROP,2017-05-01,-44.398986,171.239426
Land,Cat1,SAROP,2010-11-01,-39.1504253,175.634228
Land,Cat1,SAROP,2019-02-01,-36.873067,174.917703
Land,Cat1,SAROP,2017-01-01,-43.594972,170.262162
Land,Cat2,SAROP,2018-02-01,-43.42883,171.313328
Land,Cat1,SAROP,2014-04-01,-43.4151249,172.649631
Land,Cat1,SAROP,2013-03-01,-35.21116126,173.4754938
Land,Cat1,SAROP,2011-04-01,-39.08990428,176.1555381
Land,Cat1,SAROP,2011-01-01,-37.74730978,176.4151955
Land,Cat1,SAROP,2013-02-01,-36.9400013,174.6883299
Land,Cat1,SAROP,2017-09-01,-46.42638,168.378748
Land,Cat1,SAROP,2016-03-01,-39.0817659,175.6553664
Marine,Cat1,SAROP,2013-12-01,-36.6390276,174.7122832
Land,Cat1,SAROP,2012-07-01,-40.34928152,175.6234442
Land,Cat1,SAROP,2017-01-01,-40.848248,175.3191673
Marine,Cat1,SAROP,2011-09-01,-43.4250483,172.6161311
Land,Cat1,SAROP,2012-08-01,-44.94996847,169.1120137
Land,Cat1,SAROP,2010-07-01,-36.88656518,174.7830122
Marine,Cat1,SAROP,2011-12-01,-41.164956,173.8655063
Land,Cat1,SAROP,2018-09-01,-38.987577,175.804541
Land,Cat1,SAROP,2012-06-01,-37.6352733,176.1318998
Marine,Cat1,SAROP,2016-07-01,-39.9361391,174.9538843
Land,Cat1,SAROP,2014-01-01,-40.9545883,175.6507925
Land,Cat1,SAROP,2017-02-01,-43.573406,172.645024
Marine,Cat1,SAROP,2012-02-01,-36.8344998,174.7052722
Land,Cat1,SAROP,2011-03-01,-35.830201,174.508896
Land,Cat1,SAROP,2015-12-01,-37.3799175,175.9178834
Land,Cat1,SAROP,2019-02-01,-45.213333,169.146111
Land,Cat1,SAROP,2011-03-01,-36.44499859,174.7833286
Marine,Cat1,SAROP,2016-01-01,-37.030147,174.688833
Land,Cat1,SAROP,2013-09-01,-40.9881652,174.5921661
Land,Cat1,SAROP,2011-01-01,-35.24176108,174.120258
Marine,Cat1,SAROP,2014-05-01,-36.8121848,174.9479633
Land,Cat1,SAROP,2016-08-01,-39.1711334,175.7172203
Land,Cat1,SAROP,2015-04-01,-41.2757341,174.959733
Land,Cat1,SAROP,2011-04-01,-36.69149897,174.7566714
Land,Cat1,SAROP,2014-03-01,-38.115261,176.271526
Marine,Cat1,SAROP,2010-07-01,-38.93983624,175.7680044
Land,Cat1,SAROP,2014-08-01,-43.4153097,172.6453067
Land,Cat1,SAROP,2016-03-01,-44.504531,168.749105
Marine,Cat1,SAROP,2011-12-01,-37.9127424,176.9034078
Land,Cat1,SAROP,2011-05-01,-37.99183261,175.1062748
Land,Cat1,SAROP,2012-12-01,-37.21052098,175.854763
Land,Cat1,SAROP,2019-04-01,-41.807024,172.84704
Land,Cat1,SAROP,2012-05-01,-44.48368849,169.3443593
Marine,Cat1,SAROP,2014-10-01,-36.805654,174.991875
Land,Cat1,SAROP,2017-08-01,-41.309193,174.799195
Land,Cat1,SAROP,2015-12-01,-39.1569366,175.6352221
Land,Cat1,SAROP,2014-01-01,-43.5326373,172.6760428
Land,Cat1,SAROP,2015-08-01,-34.7378435,173.0321711
Land,Cat1,SAROP,2013-02-01,-46.0040441,170.3661218
Land,Cat1,SAROP,2013-06-01,-42.37804406,172.9651384
Land,Cat1,SAROP,2017-05-01,-37.0355046,176.0484461
Land,Cat1,SAROP,2011-04-01,-39.15091945,175.6327876
Land,Cat1,SAROP,2017-03-01,-37.71965,175.227285
Land,Cat1,SAROP,2017-12-01,-45.026645,168.742976
Land,Cat1,SAROP,2018-03-01,-37.800611,175.329085
Land,Cat1,SAROP,2012-09-01,-37.83799073,177.5899162
Land,Cat1,SAROP,2015-03-01,-36.8744986,174.9255033
Land,Cat1,SAROP,2013-02-01,-39.50810112,176.8899889
Land,Cat1,SAROP,2014-01-01,-36.8570324,174.9013538
Marine,Cat1,SAROP,2011-02-01,-37.52999791,176.1326474
Land,Cat1,SAROP,2017-03-01,-43.597568,170.215189
Land,Cat1,SAROP,2011-01-01,-44.65928789,169.5187397
Land,Cat1,SAROP,2018-01-01,-36.594288,174.701233
Marine,Cat1,SAROP,2014-04-01,-43.603326,172.722669
Land,Cat1,SAROP,2011-11-01,-37.7782047,176.5151747
Land,Cat1,SAROP,2016-01-01,-41.387396,174.0549257
