date,Environment,SarCategory,Response,PoliceEventNumber,LocationFindLocationLatitude,LocationFindLocationLongitude,Status,District,Area,reporting_lag_days
2010-07-01,Marine,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-07-01,Air,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-07-01,Air,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-07-01,Air,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-07-01,Marine,Cat2,SAROP,NA,1.16666666,173,Closed,NA,Unknown,0
2010-07-01,Marine,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-07-01,Marine,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-07-01,Land,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-07-01,Air,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-07-01,Marine,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-07-01,Air,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-07-01,Air,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-07-01,Marine,Cat2,SAROP,NA,-19.9,-177.05,Closed,NA,Unknown,0
2010-07-01,Marine,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-07-01,Air,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-07-01,Land,Cat2,SAROP,NA,-38.43333333,174.75,Closed,NA,Waikato West,0
2010-07-01,Land,Cat1,SAROP,P006105612,-38.18530515,176.389616,Closed,Bay of Plenty,Rotorua,0
2010-07-01,Marine,Cat1,SAROP,P006057339,0,0,Closed,Canterbury,Unknown,0
2010-08-01,Marine,Cat1,SAROP,P006415164,-46.050923,170.190775,Closed,Southern,Otago Coastal,0
2010-08-01,Marine,Cat1,SAROP,P006430993,-34.99998,173.944387,Closed,Northland,Far North,0
2010-08-01,Land,Cat1,SAROP,P006408229,-44.62566206,168.8845807,Closed,Southern,Otago Lakes Central,0
2010-08-01,Marine,Cat1,SAROP,P006343190,-40.544363,175.195468,Closed,Central,Manawatu,0
2010-08-01,Land,Cat1,SAROP,P006333106,-40.90627319,175.25471,Closed,Central,Manawatu,0
2010-08-01,Land,Cat1,SAROP,P006367039,-40.30932649,175.7760462,Closed,Central,Manawatu,0
2010-08-01,Land,Cat1,SAROP,P006184206,-43.46531229,172.2868773,Closed,Canterbury,Canterbury Metro,0
2010-08-01,Land,Cat1,SAROP,P006253013,-40.87422344,175.042609,Closed,Wellington,Kapiti-Mana,0
2010-08-01,Marine,Cat1,SAROP,p006304402,-39.478819,176.904189,Closed,Eastern,Hawkes Bay,0
2010-08-01,Land,Cat1,SAROP,P006407871,-39.29734527,175.5604781,Closed,Central,Whanganui,0
2010-08-01,Land,Cat1,SAROP,P006244539,-38.76448937,175.6486558,Closed,Bay of Plenty,Taupo,0
2010-08-01,Land,Cat1,SAROP,P006424097,-38.13292289,176.256158,Closed,Bay of Plenty,Rotorua,0
2010-08-01,Land,Cat1,SAROP,P006381602,-38.61838112,176.1358417,Closed,Bay of Plenty,Taupo,0
2010-08-01,Land,Cat2,SAROP,P006419837,-40.98333333,175.2,Closed,Wellington,Hutt Valley,0
2010-08-01,Land,Cat1,SAROP,p006281406,-36.88716473,175.4266429,Closed,Waikato,Waikato East,0
2010-08-01,Marine,Cat2,SAROP,p006272875,-34.5,176.6666667,Closed,Northland,Unknown,0
2010-08-01,Land,Cat1,SAROP,P0006379340,-37.66228292,175.1553052,Closed,Waikato,Waikato West,0
2010-08-01,Marine,Cat1,SAROP,P006399470,-41.233333,174.870556,Closed,Wellington,Wellington,0
2010-08-01,Land,Cat1,SAROP,P006377068,-40.90533333,175.2546667,Closed,Central,Manawatu,0
2010-08-01,Land,Cat1,SAROP,P006273022,-41.84447097,172.8508534,Closed,Tasman,Nelson Bays,0
2010-08-01,Land,Cat1,SAROP,P006355254,-36.07684911,174.4917277,Closed,Northland,Whangarei,0
2010-08-01,Land,Cat1,SAROP,P006310973,-37.77234017,176.1956452,Closed,Bay of Plenty,Western Bay of Plenty,0
2010-08-01,Land,Cat1,SAROP,P006429956,0,0,In Progress,Bay of Plenty,Unknown,0
2010-08-01,Land,Cat1,SAROP,P006324811,-39.3868406,174.1158934,Closed,Central,Taranaki,0
2010-08-01,Marine,Cat1,SAROP,POO6424607,-45.324392,166.994591,Closed,Southern,Southland,0
2010-08-01,Marine,Cat1,SAROP,P006287244,-36.862867,174.887323,Closed,Auckland City,Auckland East,0
2010-08-01,Land,Cat1,SAROP,P006292652,-37.63010908,176.1723872,Closed,Bay of Plenty,Western Bay of Plenty,0
2010-08-01,Marine,Cat1,SAROP,P006309788,-38.742302,176.045609,Closed,Bay of Plenty,Taupo,0
2010-08-01,Land,Cat2,SAROP,P006280775,-42.90066667,171.586,Closed,Canterbury,Canterbury Metro,0
2010-08-01,Land,Cat1,SAROP,6389425,-43.77501476,172.0755078,Closed,Canterbury,Canterbury Metro,0
2010-08-01,Land,Cat1,SAROP,P006286216,-42.81958161,171.875614,Closed,Canterbury,Canterbury Metro,0
2010-08-01,Land,Cat1,SAROP,p006283123,-39.08537845,175.6522074,Closed,Bay of Plenty,Taupo,0
2010-08-01,Marine,Cat1,SAROP,P006274437,-39.00594621,175.48,Closed,Bay of Plenty,Whanganui,0
2010-08-01,Marine,Cat1,SAROP,P006463892,0,0,In Progress,Bay of Plenty,Unknown,0
2010-08-01,Land,Cat1,SAROP,P006250882,-37.68904311,176.1170191,Closed,Bay of Plenty,Western Bay of Plenty,0
2010-08-01,Marine,Cat1,SAROP,P006284370,-41.1733,174.4693,Closed,Wellington,Marlborough,0
2010-08-01,Marine,Cat1,SAROP,P006350755,-37.668122,176.175049,Closed,Bay of Plenty,Western Bay of Plenty,0
2010-08-01,Marine,Cat1,SAROP,P006332462,-36.854523,174.708366,Closed,Waitemata,Auckland West,0
2010-08-01,Land,Cat1,SAROP,P006255659,-39.2899341,174.0726098,Closed,Central,Taranaki,0
2010-08-01,Marine,Cat1,SAROP,P006274242,-38.373056,175.7875,Closed,Bay of Plenty,Taupo,0
2010-08-01,Marine,Cat1,SAROP,p006422092,-43.384003,172.709873,Closed,Canterbury,Canterbury Metro,0
2010-08-01,Marine,Cat1,SAROP,S0006272063,0,0,Closed,Southern,Unknown,0
2010-08-01,Land,Cat1,SAROP,P006296846,-43.49642424,171.5256572,Closed,Canterbury,Mid-South Canterbury,0
2010-08-01,Marine,Cat1,SAROP,P006430987,-37.390347,176.105493,Closed,Bay of Plenty,Western Bay of Plenty,0
2010-08-01,Land,Cat1,SAROP,6311727,-43.40387543,169.8325834,Closed,Tasman,West Coast,0
2010-08-01,Marine,Cat1,SAROP,P006275141,-36.838691,174.765916,Closed,Auckland City,Auckland Central,0
2010-08-01,Marine,Cat1,SAROP,P006433006,-36.687143,174.832306,Closed,Auckland City,North Shore,0
2010-08-01,Land,Cat1,SAROP,p006279492,-39.24853091,175.5679703,Closed,Central,Whanganui,0
2010-08-01,Land,Cat1,SAROP,P006281343,-40.30278941,175.2342168,Closed,Central,Manawatu,0
2010-08-01,Land,Cat1,SAROP,P006409438,-41.26191288,174.7832978,Closed,Wellington,Wellington,0
2010-08-01,Land,Cat1,SAROP,p006287213,-43.2362006,172.2364487,Closed,Canterbury,Canterbury Metro,0
2010-08-01,Marine,Cat1,SAROP,Event Chronology -- P006415788,0,0,Closed,Auckland City,Unknown,0
2010-08-01,Land,Cat1,SAROP,p0006378130,-37.78767736,174.8770225,Closed,Waikato,Waikato West,0
2010-08-01,Marine,Cat1,SAROP,P006281600,-36.737956,174.758234,Closed,Waitemata,North Shore,0
2010-08-01,Land,Cat1,SAROP,P006369383,-39.10891133,175.6529626,Closed,Bay of Plenty,Taupo,0
2010-08-01,Land,Cat1,SAROP,P006360745,-36.84712845,174.7474188,Closed,Auckland City,Auckland West,0
2010-08-01,Marine,Cat1,SAROP,S006306178,-45.360695,170.847316,Closed,Southern,Otago Coastal,0
2010-08-01,Marine,Cat1,SAROP,P006292889,-36.51,175.09,Closed,Auckland City,Auckland Central,0
2010-08-01,Land,Cat1,SAROP,P006312349,-43.05026973,173.0761279,Closed,Canterbury,Canterbury Metro,0
2010-08-01,Land,Cat1,SAROP,P006335438,-41.27332482,173.3270442,Closed,Tasman,Nelson Bays,0
2010-08-01,Land,Cat1,SAROP,P006323109,-40.34375186,175.6372507,Closed,Central,Manawatu,0
2010-08-01,Marine,Cat2,SAROP,P999900022,0,0,Closed,Eastern,Unknown,0
2010-08-01,Marine,Cat1,SAROP,P006337481,-40.895,174.423333,Closed,Wellington,Marlborough,0
2010-08-01,Land,Cat1,SAROP,P006253146,-40.4479892,175.6549063,Closed,Central,Manawatu,0
2010-08-01,Land,Cat1,SAROP,P006305076,-36.73247257,174.7531702,Closed,Waitemata,North Shore,0
2010-08-01,Marine,Cat1,SAROP,P006430001,-37.579288,175.975909,Closed,Bay of Plenty,Western Bay of Plenty,0
2010-08-01,Land,Cat1,SAROP,p006340683,-44.3707386,171.2200354,Closed,Canterbury,Mid-South Canterbury,0
2010-08-01,Land,Cat1,SAROP,P006377888,-39.08248844,174.0804445,Closed,Central,Taranaki,0
2010-08-01,Land,Cat1,SAROP,P006406722,-41.34803363,174.749071,Closed,Wellington,Wellington,0
2010-08-01,Land,Cat1,SAROP,P006299593,-43.50561529,172.7315581,Closed,Canterbury,Canterbury Metro,0
2010-08-01,Marine,Cat1,SAROP,P006390242,-37.451313,176.271394,Closed,Bay of Plenty,Western Bay of Plenty,0
2010-08-01,Marine,Cat1,SAROP,P999900060,-36.631307,175.933079,Closed,Waikato,Waikato East,0
2010-08-01,Land,Cat1,SAROP,P006293306,-38.3075953,175.7462349,Closed,Bay of Plenty,Taupo,0
2010-08-01,Marine,Cat1,SAROP,P006437870,-45.543623,170.32958,Closed,Southern,Otago Coastal,0
2010-08-01,Land,Cat1,SAROP,p006415189,-43.70180951,172.6934517,Closed,Canterbury,Canterbury Metro,0
2010-08-01,Land,Cat1,SAROP,6280912,-39.59947516,176.8901788,Closed,Eastern,Hawkes Bay,0
2010-08-01,Land,Cat1,SAROP,P006370210,-45.55501579,169.0175153,Closed,Southern,Southland,0
2010-08-01,Marine,Cat1,SAROP,P006401889,-37.444709,176.245722,Closed,Bay of Plenty,Western Bay of Plenty,0
2010-08-01,Land,Cat1,SAROP,P006436773,-37.85593843,175.947278,Closed,Bay of Plenty,Western Bay of Plenty,0
2010-08-01,Land,Cat1,SAROP,P006362169,-37.00073359,174.5619542,Closed,Waitemata,Waitakere,0
2010-08-01,Marine,Cat1,SAROP,P006331737,-36.854523,174.708366,Closed,Auckland City,Auckland West,0
2010-08-01,Marine,Cat1,SAROP,P006243549,-38.044847,176.343012,Closed,Bay of Plenty,Rotorua,0
2010-08-01,Land,Cat1,SAROP,P006274790,-41.28479016,174.7404189,Closed,Wellington,Wellington,0
2010-08-01,Marine,Cat1,SAROP,p006279590,-44.646048,170.349648,Closed,Southern,Otago Coastal,0
2010-08-01,Land,Cat1,SAROP,P006332631,-42.35524424,173.6049259,Closed,Tasman,Marlborough,0
2010-08-01,Marine,Cat1,SAROP,p006377709,-43.563281,172.748638,Closed,Canterbury,Canterbury Metro,0
2010-08-01,Land,Cat1,SAROP,POO6303866,-39.29734527,175.5604781,Closed,Central,Whanganui,0
2010-08-01,Marine,Cat1,SAROP,P999900069,-36.823433,175.704116,Closed,Waikato,Waikato East,0
2010-08-01,Land,Cat1,SAROP,P006344340,-37.85114006,176.3003424,Closed,Bay of Plenty,Western Bay of Plenty,0
2010-08-01,Land,Cat1,SAROP,p006284233,-35.66399534,173.5918865,Closed,Northland,Whangarei,0
2010-08-01,Land,Cat1,SAROP,p006243664,-39.93294449,175.0658908,Closed,Central,Whanganui,0
2010-08-01,Land,Cat1,SAROP,p006249953,-40.92181467,172.1667465,Closed,Tasman,West Coast,0
2010-08-01,Marine,Cat1,SAROP,P006369232,-45.913153,170.492449,Closed,Southern,Otago Coastal,0
2010-08-01,Marine,Cat1,SAROP,P006297623,-38.856018,175.948792,Closed,Bay of Plenty,Taupo,0
2010-08-01,Land,Cat1,SAROP,p006339565,-39.50875954,174.9256999,Closed,Central,Whanganui,0
2010-08-01,Land,Cat1,SAROP,P006305089,-35.13872298,173.2801394,Closed,Northland,Far North,0
2010-08-01,Marine,Cat1,SAROP,P006370145,-37.70411,176.169928,Closed,Bay of Plenty,Western Bay of Plenty,0
2010-08-01,Land,Cat1,SAROP,P006353449,-46.10767928,167.4692717,Closed,Southern,Southland,0
2010-08-01,Marine,Cat1,SAROP,POO6376859,-46.050897,170.190883,Closed,Southern,Otago Coastal,0
2010-08-01,Land,Cat1,SAROP,P006303133,-41.08934001,174.8812965,Closed,Wellington,Kapiti-Mana,0
2010-08-01,Marine,Cat1,SAROP,p006324491,-35.245619,174.113131,Closed,Northland,Far North,0
2010-08-01,Marine,Cat1,SAROP,P006285882,-41.2072,174.4856,Closed,Wellington,Marlborough,0
2010-08-01,Land,Cat1,SAROP,P006257297,-38.0487712,176.5856538,Closed,Bay of Plenty,Eastern Bay of Plenty,0
2010-08-01,Air,Cat1,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Marine,Cat1,SAROP,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Marine,Cat1,SAROP,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Marine,Cat1,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Marine,Cat1,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Undetermined,Cat1,Other,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Air,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Marine,Cat2,SAROP,NA,-19.59266667,-172.0086667,Closed,NA,Unknown,0
2010-08-01,Marine,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Marine,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Air,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Undetermined,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Undetermined,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Marine,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Marine,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Marine,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Undetermined,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Air,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Air,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Air,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Marine,Cat2,SAROP,NA,1.002333333,172.977,Closed,NA,Unknown,0
2010-08-01,Marine,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Air,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Marine,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Undetermined,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Marine,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Undetermined,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Land,Cat2,SAROP,NA,-37.78466667,176.302,Closed,NA,Western Bay of Plenty,0
2010-08-01,Marine,Cat2,SAROP,NA,-48,179.7333333,Closed,NA,Unknown,0
2010-08-01,Air,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Marine,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Marine,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Air,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Air,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Air,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Air,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Undetermined,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Land,Cat2,SAROP,NA,-46.71666667,167.75,Closed,NA,Southland,0
2010-08-01,Undetermined,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Air,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Land,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Undetermined,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Marine,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Undetermined,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Air,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Air,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Marine,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Land,Cat2,SAROP,NA,-42.72516667,170.9958333,Closed,NA,West Coast,0
2010-08-01,Marine,Cat2,SAROP,NA,-37.6715,176.1776667,Closed,NA,Western Bay of Plenty,0
2010-08-01,Marine,Cat2,Communications,NA,0,0,Closed,NA,Unknown,0
2010-08-01,Land,Cat1,SAROP,P006391342,-41.32325044,174.7781591,Closed,Wellington,Wellington,0
2010-08-01,Land,Cat1,SAROP,P006324342,-45.04729195,168.8222423,Closed,Southern,Otago Lakes Central,0
2010-08-01,Marine,Cat1,SAROP,P006262029,-36.824092,174.732699,Closed,Waitemata,North Shore,0
2010-09-01,Land,Cat1,SAROP,P006593402,-38.03915377,176.2277902,Closed,Bay of Plenty,Rotorua,0
2010-09-01,Land,Cat1,SAROP,P006458991,-45.91739888,170.4861339,Closed,Southern,Otago Coastal,0
2010-09-01,Marine,Cat1,SAROP,P006495248,-45.524431,167.903366,Closed,Southern,Southland,0
2010-09-01,Marine,Cat2,SAROP,P006508648,0,0,Closed,Southern,Unknown,0
2010-09-01,Marine,Cat1,SAROP,p006585646,-41.304054,174.835439,Closed,Auckland City,Wellington,0
2010-09-01,Land,Cat1,SAROP,P006509238,-46.46506107,168.3292611,Closed,Southern,Southland,0
2010-09-01,Marine,Cat1,SAROP,P006513952,-36.416413,174.834495,Closed,Waitemata,Rodney,0
2010-09-01,Marine,Cat1,SAROP,p006753876,-37.795746,174.865265,Closed,Waikato,Waikato West,0
2010-09-01,Marine,Cat1,SAROP,P006442185,-36.817805,174.835396,Closed,Waitemata,Auckland Central,0
2010-09-01,Land,Cat1,SAROP,P006518817,-36.5407976,174.2280713,Closed,Waitemata,Rodney,0
2010-09-01,Land,Cat1,SAROP,p008810190,-37.4322,175.7358,Closed,Waikato,Waikato East,0
2010-09-01,Marine,Cat1,SAROP,p006604473,-39.583466,174.123516,Closed,Central,Taranaki,0
2010-09-01,Land,Cat2,SAROP,P006452169,-39,175.75,Closed,Bay of Plenty,Taupo,0
2010-09-01,Marine,Cat1,SAROP,P006633260,-35.8935,174.80896,Closed,Auckland City,Whangarei,0
2010-09-01,Land,Cat1,SAROP,P006595670,-37.20783676,175.8803819,Closed,Waikato,Waikato East,0
2010-09-01,Land,Cat1,SAROP,p006535155,-42.33671935,173.6183196,Closed,Tasman,Marlborough,0
2010-09-01,Marine,Cat1,SAROP,P006489533,-44.648139,167.903366,Closed,Southern,Southland,0
2010-09-01,Marine,Cat1,SAROP,P006555383,-37.818686,174.827945,Closed,Waikato,Waikato West,0
2010-09-01,Land,Cat2,SAROP,P006491739,-41.95081186,172.7346087,Closed,Tasman,Nelson Bays,0
2010-09-01,Marine,Cat1,SAROP,P006612316,-43.521212,172.740002,Closed,Canterbury,Canterbury Metro,0
2010-09-01,Land,Cat1,SAROP,P006440968,-36.96499577,174.6131184,Closed,Waitemata,Waitakere,0
2010-09-01,Land,Cat1,SAROP,P006558899,-45.08854958,168.5742156,Closed,Southern,Otago Lakes Central,0
2010-09-01,Marine,Cat1,SAROP,P006549603,-36.786742,174.776816,Closed,Waitemata,North Shore,0
2010-09-01,Land,Cat1,SAROP,P006532987,-38.12021296,176.2208217,Closed,Bay of Plenty,Rotorua,0
2010-09-01,Marine,Cat1,SAROP,p006586751,-39.564147,176.93121,Closed,Eastern,Hawkes Bay,0
2010-09-01,Marine,Cat1,SAROP,P006594221,-43.508822,172.739672,Closed,Canterbury,Canterbury Metro,0
2010-09-01,Land,Cat1,SAROP,P006634075,-36.27105549,174.7952489,Closed,Waitemata,Rodney,0
2010-09-01,Marine,Cat1,SAROP,P006445389,-36.5724,174.2755,Closed,Auckland City,Rodney,0
2010-09-01,Marine,Cat1,SAROP,P006502055,-37.352283,174.756088,Closed,Waikato,Counties/Manukau South,0
2010-09-01,Land,Cat1,SAROP,P006614679,-46.15047039,167.4053938,Closed,Southern,Southland,0
2010-09-01,Land,Cat1,SAROP,P006633921,-42.37994718,172.4035466,Closed,Canterbury,West Coast,0
2010-09-01,Marine,Cat1,SAROP,P006623511,-36.543333,174.7,Closed,Waitemata,Rodney,0
2010-09-01,Marine,Cat1,SAROP,P006511878,-36.828661,174.76038,Closed,Auckland City,North Shore,0
2010-09-01,Land,Cat1,SAROP,P006483071,-39.26415697,176.3717646,Closed,Eastern,Hawkes Bay,0
2010-09-01,Land,Cat1,SAROP,p006629303,-43.72902854,170.0978899,Closed,Canterbury,Mid-South Canterbury,0
2010-09-01,Marine,Cat1,SAROP,P006581396,-41.314433,174.799983,Closed,Wellington,Wellington,0
2010-09-01,Land,Cat1,SAROP,P065247371,0,0,Closed,Bay of Plenty,Unknown,0
2010-09-01,Marine,Cat1,SAROP,P006615179,-41.227,174.854,Closed,Wellington,Wellington,0
2010-09-01,Marine,Cat1,SAROP,P006489391,-39.063865,174.020176,Closed,Central,Taranaki,0
2010-09-01,Marine,Cat1,SAROP,P006448324,-35.834445,174.490356,Closed,Northland,Whangarei,0
2010-09-01,Marine,Cat1,SAROP,P0006623511,-36.543333,174.7,Closed,Waitemata,Rodney,0
2010-09-01,Land,Cat1,SAROP,P006510828,-37.02475747,175.5388599,Closed,Waikato,Waikato East,0
2010-09-01,Land,Cat2,SAROP,P006464796,-38.71666667,176.1,Closed,Bay of Plenty,Taupo,0
2010-09-01,Land,Cat1,SAROP,P006476297,-36.79035366,174.744873,Closed,Waitemata,North Shore,0
2010-09-01,Marine,Cat1,SAROP,P006587746,-41.231009,174.882646,Closed,Wellington,Wellington,0
2010-09-01,Land,Cat1,SAROP,P006595172,-36.96505302,174.5192819,Closed,Waitemata,Waitakere,0
2010-09-01,Land,Cat1,SAROP,P006545433,-36.80516723,174.7954363,Closed,Waitemata,North Shore,0
2010-09-01,Marine,Cat1,SAROP,P006620453,-43,173.384333,Closed,Canterbury,Canterbury Metro,0
2010-09-01,Land,Cat1,SAROP,p006627230,-45.06812671,168.8258034,Closed,Southern,Otago Lakes Central,0
2010-09-01,Land,Cat1,SAROP,p006460637,-45.26964456,170.7535989,Closed,Southern,Otago Coastal,0
2010-09-01,Marine,Cat1,SAROP,P006481715,-41.1752,174.4822,Closed,Wellington,Marlborough,0
2010-09-01,Land,Cat1,SAROP,P0064683808,-37.10420447,175.5852106,Closed,Waikato,Waikato East,0
2010-09-01,Marine,Cat1,SAROP,6594491,-35.19843,174.039145,Closed,Northland,Far North,0
2010-09-01,Land,Cat1,SAROP,P006593059,-38.14796157,176.2411063,Closed,Bay of Plenty,Rotorua,0
2010-09-01,Marine,Cat1,SAROP,P006569926,0,0,Closed,Wellington,Unknown,0
2010-09-01,Marine,Cat1,SAROP,P006535873,-41.054373,173.66621,Closed,Tasman,Marlborough,0
2010-09-01,Marine,Cat1,SAROP,p006573732,-41.276688,173.246164,Closed,Tasman,Nelson Bays,0
2010-09-01,Marine,Cat1,SAROP,P006452793,-45.521495,170.323853,Closed,Southern,Otago Coastal,0
2010-09-01,Land,Cat1,SAROP,P006439944,-40.40932085,175.5328717,Closed,Central,Manawatu,0
2010-09-01,Land,Cat1,SAROP,p006603449,-36.58396376,175.5294252,Closed,Waikato,Waikato East,0
2010-09-01,Land,Cat1,SAROP,P006489110,-35.26201649,174.0791034,Closed,Northland,Far North,0
2010-09-01,Land,Cat1,SAROP,P006495195,-41.21948407,174.714219,Closed,Wellington,Wellington,0
2010-09-01,Land,Cat1,SAROP,P006470922,-42.38568634,171.4437157,Closed,Tasman,West Coast,0
2010-09-01,Land,Cat1,SAROP,P006576471,-37.00389452,174.8967239,Closed,Counties Manukau,Counties/Manukau Central,0
2010-09-01,Marine,Cat1,SAROP,P006561766,-38.069064,176.255898,Closed,Bay of Plenty,Rotorua,0
2010-09-01,Land,Cat1,SAROP,P006507255,-43.41714025,172.1308749,Closed,Canterbury,Canterbury Metro,0
2010-09-01,Land,Cat1,SAROP,P006439949,-36.8791624,174.750471,Closed,Auckland City,Auckland West,0
2010-09-01,Marine,Cat1,SAROP,P006516392,-41.1684,174.542,Closed,Wellington,Wellington,0
2010-09-01,Marine,Cat1,SAROP,P006602076,-39.234486,174.916312,Closed,Central,Whanganui,0
2010-09-01,Land,Cat1,SAROP,1S ,-37.34568774,175.0260437,Closed,Waikato,Counties/Manukau South,0
2010-09-01,Land,Cat1,SAROP,P006617672,-37.7873149,175.2748905,Closed,Waikato,Hamilton City,0
2010-09-01,Marine,Cat1,SAROP,P006620715,-41.105358,174.859437,Closed,Wellington,Kapiti-Mana,0
2010-09-01,Land,Cat1,SAROP,p006025600,0,0,Closed,Southern,Unknown,0
2010-09-01,Land,Cat1,SAROP,P006440391,-35.40961492,173.8689395,Closed,Northland,Far North,0
2010-09-01,Land,Cat1,SAROP,P006439950,-37.82795839,176.3374053,Closed,Bay of Plenty,Western Bay of Plenty,0
2010-09-01,Marine,Cat1,SAROP,P006502433,-41.17375,174.47459,Closed,Wellington,Marlborough,0
2010-09-01,Land,Cat1,SAROP,P006634078,-43.58735342,172.8061879,Closed,Canterbury,Canterbury Metro,0
2010-09-01,Marine,Cat1,SAROP,P006628017,-40.52436,176.504199,Closed,Central,Manawatu,0
2010-09-01,Marine,Cat1,SAROP,P006472348,-36.546,175.051,Closed,Counties Manukau,Auckland Central,0
2010-09-01,Marine,Cat1,SAROP,P006639318,-41.3555,174.667167,Closed,Wellington,Wellington,0
2010-09-01,Marine,Cat1,SAROP,P006455506,-36.825226,174.683647,Closed,Waitemata,Waitakere,0
2010-09-01,Marine,Cat1,SAROP,P006550341,-41.2125,174.4396,Closed,Wellington,Marlborough,0
2010-09-01,Land,Cat1,SAROP,p006528793,-37.88867017,175.4815233,Closed,Waikato,Waikato West,0
2010-09-01,Marine,Cat1,SAROP,P006547379,-37.061992,175.521955,Closed,Waikato,Waikato East,0
2010-09-01,Land,Cat1,SAROP,P006534195,-36.90010972,174.8340878,Closed,Auckland City,Auckland East,0
2010-09-01,Marine,Cat1,SAROP,P006468297,-34.898251,173.304605,Closed,Northland,Far North,0
2010-09-01,Land,Cat2,SAROP,P006519010,0,0,Closed,Central,Unknown,0
